DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,CORE_KWRD_CN,OPN_DE,media_type,REFINED_KWRD_CN,IS_STORY,media_subtype
6594,그림 - 위계가 분명한 날개집 형태의 부여 여흥민씨 고택,생활문화,한국의 가옥,생활과 민속,생활,충청도의 가옥,반가(양반집),"충청남도 부여군 부여읍 중정리에 있는 여흥민씨 고택은 조선 후기에 건립한 가옥이다. 1829년에 크게 보수했다는 상량문으로 보아 그 전에 지어진 가옥이다. 호서지역에서는 드물지만 영남지역에서는 흔한 ㄸ자형 평면구조로, 전면에 ?자형으로 광채와 사랑채가 연결되어 있고, 뒷면에 T자형의 안채가 배치되어 있다. 안채와 사랑채 모두 우측이 삐죽하게 빠져나오는 공간을 두고 있어 ㅁ자형 중에서도 이런 집은 날개집이라 한다. 산 구릉에 위치해 있고, 앞으로는 왕포천이 서에서 동으로 감싸고 돌아 배산임수의 형국에 지어져 있다. 열 칸의 규모의 행랑채에 솟을대문이 설치되어 있고, 행랑채 보다 사랑채는 단을 높여 본채의 격을 높였다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/208/99866/134105/c/부여-여흥민씨-고택_부여-여흥민씨-고택-대문채-전경-(3)-thumb.jpg,https://ncms.nculture.org/house/story/6594,충청남도,부여군,충청남도 부여군 부여읍 중정리 537-1,36.26583107,126.9229659,20230101,"부여 여흥민씨 고택, 날개집, ㅁ자형 가옥, 백제관, 한옥체험",20230930,image,전통가옥,N,image
6595,그림 - 자연과 하나되고자 했던 은일함을 추구한 대전 회덕 동춘당,생활문화,한국의 가옥,생활과 민속,생활,대전의 가옥,반가(양반집),"대전광역시 대덕구에 있는 회덕 동춘당은 조선후기 송준길이 머물던 별당이다. 동춘당(同春堂)이란 송준길의 호로 ‘살아 움직이는 봄과 같아라’라는 뜻이다. 송준길(宋浚吉, 1606∼1672)은 조선 효종 때 대사헌, 이조판서, 병조판서를 두루 지낸 인물로, 낙향하여 이곳에서 학문을 연마하고 후학을 양성했다. 당대 유학의 거장인 우암 송시열이 쓴 동춘당 현판은 보물 209호로 지정되어 있다. 소박한 규모에 담을 낮게 만들어 인간도 자연의 일부라는 동춘당의 사상이 그대로 투영된 공간이다. 빛의 양을 계산해 방향마다 창문의 크기를 달리한 선조의 지혜가 돋보이고, 굴뚝 대신 연기 구멍을 뚫어 은일함을 추구했다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/110/84715/83389/c/%EB%8C%80%EC%A0%84-%EB%8C%80%EB%8D%95%EA%B5%AC_%EB%8C%80%EC%A0%84%ED%9A%8C%EB%8D%95%EB%8F%99%EC%B6%98%EB%8B%B92020-10-09-10.07.04_1-thumb.jpg,https://ncms.nculture.org/house/story/6595,대전광역시,대덕구,대전광역시 대덕구 동춘당로 80,36.364994,127.4414399,20230101,"송준길, 송시열, 대전 회덕 동춘당, 동춘당 고택, 은진송씨, 별당",20230930,image,역사/인물,N,image
6596,그림 - 아담하고 짜임새 있는 안동 하회 염행당 고택,생활문화,한국의 가옥,생활과 민속,생활,경상도의 가옥,반가(양반집),"경상북도 안동시 풍천면 하회리에 위치한 서애 유성룡의 9대손인 애운(厓雲) 류치목(柳治睦, 1771~1836)이 분가하며 지은 가옥이다.  하회리 남촌마을의 대표적인 양반가옥으로 대문채, 몸채, 새사랑채, 사당, 별당으로 구성된 규모가 큰 상류주택이었다. 1954년에 화재로 몸채와 새사랑채가 소실되었기에 2010년도에 후손들이 방앗간채와 몸채를 복원했다. 안채와 사랑채의 구들 연기를 하나의 큰 굴뚝으로 뽑아낼 정도로 뛰어난 건축기술로 지어졌다. 하회의 대표적인 두 가옥인 북촌댁과 비교할 때에 웅걸(雄傑)한 북촌댁과 달리 남촌댁은 아담하고 짜임새 있다는 평을 받고 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/74/85769/93144/c/하회마을-염행당-(1)_rev-thumb.jpg,https://ncms.nculture.org/house/story/6596,경상북도,안동시,경상북도 안동시 풍천면 하회남촌길 60-5,36.53803796,128.5187156,20230101,"남촌댁, 염행당, 풍산류씨, 안동 하회마을",20230930,image,,N,image
6602,"그림 - 200년이 넘은 초가집, 태안 상옥리 가영현 가옥",생활문화,한국의 가옥,생활과 민속,생활,충청도의 가옥,민가(서민집),"충청남도 태안군 태안읍 상옥리에 백화산을 뒤로 하고 건립된 200년 된 초가집이다. 흙담에 우진각 형식으로 초가를 얹은 전형적인 민가로 집 앞에는 넓은 농지가 펼쳐져 있어 농가의 살림집 분위기가 나지만, 이 집은 농가가 아니라 청빈의 덕목을 구현하고 있는 선비의 집이다. 이 집 주인은 15대째 이곳에서 거주한 소주 가씨 집안이다. 넓은 대지에 200년 전 몸채를 지었고, 이후 1940년대까지 부속 건물을 덧대어지으며 ㅁ자로 완성된 초가집이다. 돌을 정교하게 쌓은 담, 담 사이에 불뚝 솟은 굴뚝, 그리고 초가지붕이 조화를 이룬다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/143/73072/69969/c/%EC%B6%A9%EB%82%A8-%ED%83%9C%EC%95%88%EA%B5%B0_%ED%83%9C%EC%95%88%EC%83%81%EC%98%A5%EB%A6%AC%EA%B0%80%EC%98%81%ED%98%84%EA%B0%80%EC%98%A5-%286%29-thumb.jpg,https://ncms.nculture.org/house/story/6602,충청남도,태안군,충남 태안군 태안읍 상옥리 816,36.77703042,126.3167893,20230101,,20231230,image,,N,image
6615,"그림 - 고승 신미와 세조의 글, 상원사 중창 권선문",역사문화유산,한국의 기록문화,문화유산,기타,강원도의 기록문화,종이자료,"『상원사 중창 권선문』은 1464년 강원도 상원사를 새로 지을 때 작성된 두 첩의 글을 말한다. 현재 강원도 평창군 월정사에 소장되어 있다. 두 편의 글은 고승 신미와 세조가 작성한 것으로 임금의 만수무강을 빌고, 백성들에게 부처님의 자비가 두루 미치길 바란다는 내용을 담고 있다. 상원사를 중창에 널리 참여할 것을 알리고 필요한 물자의 시주를 권하는 모연문의 성격을 지닌 글이라고 하여 『상원사 중창 권선문』이라고 부른다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/174/72309/65213/c/평창-상원사-중창권선문-수결-및-인기부분_문화재청_제1유형-thumb.jpg,https://ncms.nculture.org/archival/story/6615,강원특별자치도,평창군,강원 평창군 진부면 오대산로 176 월정사성보박물관,37.71884927,128.6029578,20230101,"오대산, 상원사, 월정사, 신미, 세조",20231230,image,,N,image
6622,그림 - 피난 온 인조를 도와준 충청남도 공주시의 조왕동,생활문화,지명유래,"구비전승,어문학",지명유래,충청남도 지역의 지명유래,,"충청남도 공주시 우성면 동곡리에 ‘조왕동(助王洞)’ 또는 ‘조왕골’이라 부르는 마을이 있다. 조선시대 인조 때 이괄(李适)이 난을 일으켰다. 인조는 공주시 인근으로 피난을 왔다. 동곡리에 도착해 ‘노숙(盧潚)’이라는 사람의 집 앞에서 하룻밤 묵어갈 것을 청했다. 인조가 노숙의 집에 머무르는 동안 이괄의 난이 모두 평정되었다. 한양으로 돌아간 인조는 이괄의 난으로 인한 피해들을 모두 복구하고, 자신이 공주로 피난 갔을 때 며칠 동안 따뜻하게 대해주던 노숙과 동곡리 마을 사람들이 떠올랐다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/122/73051/69741/c/%EC%B6%A9%EB%82%A8-%EA%B3%B5%EC%A3%BC%EC%8B%9C_%EC%A1%B0%EC%99%95%EB%8F%99_%EC%A1%B0%EC%84%A0%EC%9D%B8%EC%A1%B0%EC%9E%84%EA%B8%88-%EA%B3%B5%EC%A3%BC-%ED%8C%8C%EC%B2%9C-%EA%B8%B0%EB%85%90%EB%B9%84-%282%29-thumb.jpg,https://ncms.nculture.org/origin-of-place-names/story/6622,충청남도,공주시,충남 공주시 우성면 동곡리 321-5,36.50453076,127.1011208,20230101,"충청남도, 인조, 이괄, 조왕동, 설화, 전설, 지명유래",20231230,image,역사/인물; 이야기/설화,Y,image
6634,그림 - 퇴계 선생과 기생과 매화,생활문화,지역설화,"구비전승,어문학",어문학,경상도·대구·부산 지역의 전설,,도산서원에는 여러 가지 나무들이 심어져있는데 봄에 피는 매화에는 전해지고 있는 전설이 있다. 퇴계 선생이 단양군수로 있을 때 퇴계 선생을 좋아했던 기생이 있었다. 그 기생은 퇴계 선생에게 음식과 옷 등을 갖다주며 마음을 표현했지만 선생은 마음을 거절하였다. 기생은 선생의 종에게 그가 좋아하는게 뭐냐고 물었더니 종은 ‘매화’라 하였다. 기생은 종을 시켜 세상에서 가장 아름다운 매화를 찾아오라고 시키고 그 매화를 퇴계 선생에게 주었다. 퇴계 선생은 매화를 단양군청에 심어 지금의 매화나무가 자리잡게 되었다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/244/97870/114973/c/안동-도산서원_도산서원-가는길_rev-thumb.jpg,https://ncms.nculture.org/traditional-stories/story/6634,경상북도,안동시,경상북도 안동시 도산면 토계리 680,36.72711452,128.8434247,20230101,"퇴계 이황, 기생, 매화, 도산서원",20231230,image,,N,image
6679,그림 - 조선후기 개성파 화가 최북,생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"최북은 조선후기 중인 출신의 화가이다. 본관은 무주(茂朱)이고, 1712년에 태어나서 1759년에 삶을 마감했다. 대표적인 작품으로 「풍설야귀인」, 「여름날의 낚시」, 「공산무인」 등이 있다. 그는 메추라기를 잘 그려서 최메추라기라는 별명이 붙기도 했으나 산수화가 가장 능했다. 최북은 강세황과 더불어 심사정과 정선 다음의 대가로 꼽혔다. 그의 작품들은 산수, 화조, 초충 등 다양하며 심사정과 강세황의 남종화풍을 많이 따랐다. 최북은 거칠고 자유로운 그의 기질과 상통하는 대담하고도 파격적이고 개성있는 작품 세계를 이룩하였다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/188/73117/70357/c/%EC%A0%84%EB%B6%81-%EB%AC%B4%EC%A3%BC%EA%B5%B0_%EA%B9%80%ED%99%98%ED%83%9C%EB%AC%B8%ED%95%99%EA%B4%80-%EC%B5%9C%EB%B6%81%EB%AF%B8%EC%88%A0%EA%B4%802020-10-09-12.57.36-thumb.jpg,https://ncms.nculture.org/local-artist/story/6679,전라북도,무주군,전라북도 무주군 무주읍 최북로 15,36.003043,127.6652665,20230101,"호생관, 미치광이, 남종화풍, 최북",20231230,image,,N,image
6689,"그림 - 수십 개의 성혈이 새겨진 바위들, 울주 방기리 알바위",역사문화유산,한국의 석조문화,문화유산,조각,생활/민속 석조문화,입석/선바위/미륵바위,"방기리 알바위는 울산광역시 울주군 삼남면 방기리에 있다. 방기리의 유래는 방씨들이 많이 살았던 곳, 또는 통도사에 방문한 신도들에게 방을 빌려주는 곳이라고 한다. 알 모양의 구멍들이 있는 바위를 알바위라 하는데, 바위의 구멍들은 돌 표면을 쪼아서 형태를 잡은 후 회전마찰을 통해 다듬은 것이다. 울산대학교 반구대암각화유적보존연구소에 의하면 방기리 알바위에는 전체 180개의 성혈이 새겨져 있으며, 이중 46개는 선으로 연결된 형태이며 이는 특별한 의미를 나타내는 암각화로 보인다고 하였다.",https://minio.nculture.org/amsweb-opt/3ds/199/84554/84554_thumbnail.jpg,https://ncms.nculture.org/stonecraft/story/6689,울산광역시,울주군,울산 울주군 삼남면 방기리 444-14,35.50621269,129.0878194,20230101,"알바위, 암각화, 울주 방기리 알바위, 울주군 방기리, 성혈",20231230,image,,N,image
6690,그림 - 통도사 사원전의 경계와 소유권을 표시한 울주 상천리 통도사 국장생 석표,역사문화유산,한국의 석조문화,문화유산,조각,생활/민속 석조문화,표석,"울주 상천리 통도사 국장생 석표는 울산광역시 울주군 삼남면 상천리에 세워져 있다. ‘상천(象川)’은 취성천의 모양이 코끼리 코처럼 굽었다고 하여 붙여진 지명이다. 울주 상천리 통도사 국장생 석표는 양산에 있는 사찰 통도사의 토지?풍수?방액 등을 위해 세운 경계석이며, 장생에 ‘국’자를 넣은 것은 국가의 명에 의해 건립된 장생임을 의미한다. 사찰에 지급되는 사원전의 경계와 소유권을 표시한 것이다. 통도사는 신라 승려 자장율사가 창건한 사찰로 경상남도 양산시 하북면 영축산에 있는 우리나라 삼보사찰 가운데 하나인 불보 사찰이다.",https://minio.nculture.org/amsweb-opt/3ds/200/84555/84555_thumbnail.jpg,https://ncms.nculture.org/stonecraft/story/6690,울산광역시,울주군,울산 울주군 삼남면 상천리 산 37-15,35.52085396,129.1099729,20230101,"통도사, 국장생, 석표, 울주군 상천리, 표석, 영축산",20231230,image,,N,image
6695,그림 - 할아버지탑과 할머니탑이라 불리는 대전 산디마을 탑,역사문화유산,한국의 석조문화,문화유산,조각,생활/민속 석조문화,석탑,"장동 산디마을 탑은 대전광역시 대덕구 장동 산디마을에 세워져 있는 탑이다. 자연석을 쌓아만든 2기의 탑은 할아버지탑과 할머니 탑으로 불리며, 장동 산디마을의 수호신 역할을 한다. 산디마을에서는 매년 음력 1월 14일 밤 마을의 우물 5군데를 돌며 샘고사를 지내고, 할아버지탑과 할머니탑으로 가 탑제를 지낸다. 마을 수호신에게 마을의 안녕과 풍년을 기원하며 지내는 마을 공동제사이다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/168/72303/65197/c/%EC%9E%A5%EB%8F%99-%EC%82%B0%EB%94%94%EB%A7%88%EC%9D%84-%ED%83%91%EC%A0%9C_%EB%AC%B8%ED%99%94%EC%9E%AC%EC%B2%AD_%EC%A0%9C4%EC%9C%A0%ED%98%95-%281%29-thumb.jpg,https://ncms.nculture.org/stonecraft/story/6695,대전광역시,대덕구,대전광역시 대덕구 장동 640,36.39605193,127.4439269,20230101,"산디마을, 할아버지탑, 할머니탑, 대전 장동, 생태공원",20231230,image,,N,image
6738,그림 - 안내판만 남아있는 전라북도 익산의 소방산 봉수대,역사문화유산,한국의 관방문화,문화유산,건축유적,전라북도 관방유적,봉수,"소방산 봉수대는 전라북도 익산시 함라면 함열리에 소재한 봉화산에 있다. 이 봉수대의 축조 시기는 고려말로 추정하며, 남서쪽에 있는 군산 불지산 봉수대에서 신호를 받아 북동쪽에 있는 광두원산 봉수대로 연결하는 역할을 하였다. 그러나 현재 봉수대는 등산로가 조성되면서 파괴되어 그 흔적조차 찾을 수 없으며, 함라면 주민들이 설치한 안내판만이 봉수대가 있었음을 대신하고 있다.",https://minio.nculture.org/amsweb-opt/3ds/74/84679/84679_thumbnail.jpg,https://ncms.nculture.org/fortress/story/6738,전라북도,익산시,전라북도 익산시 웅포면 송천리 산39,36.07184105,126.9047494,20230101,"함라산, 함열리 봉화산, 소방봉, 소방산 봉수대, 곰개나루, 함라산 둘레길",20231230,image,,N,image
6739,그림 - 본래의 이름을 되찾은 울산 울주의 서생 이길 봉수대,역사문화유산,한국의 관방문화,문화유산,건축유적,울산 관방유적,봉수,"서생 이길 봉수대는 울산광역시 울주군 서생면 나사리에 소재한 봉대산에 있다. 이 봉수대는 연변봉수로써 남쪽에 있는 기장 아이 봉수대의 신호를 받아 북쪽에 있는 하산 봉수대로 연결하는 역할을 하였다. 그리고 울산에 소재한 여덟 개의 봉수 중에서 원형이 가장 잘 남아있으며, 특히 연대 위에 있는 연소실은 전국에서 유일하여 연변봉수의 상부구조를 추측할 수 있는 중요한 사료로 평가된다.",https://minio.nculture.org/amsweb-opt/3ds/195/84550/84550_thumbnail.jpg,https://ncms.nculture.org/fortress/story/6739,울산광역시,울주군,울산 울주군 서생면 나사리 산 32-26,35.36182104,129.3411117,20230101,"나사리의 봉대산, 서생 이길 봉수대, 서생 나사 봉수대, 기장 아이 봉수대, 김정호의 대동여지도",20231230,image,,N,image
6741,그림 - 동서쪽에 함께 위치한 서울의 무악 봉수,역사문화유산,한국의 관방문화,문화유산,건축유적,서울 관방유적,봉수,"무악 봉수는 서울특별시 서대문구 봉원동에 있는 안산에 있다. 이 봉수는 산 하나에 두 개의 봉수가 있는데, 안산의 동쪽과 서쪽의 봉우리에 두 개의 봉수가 마주 보고 있다. 무악 봉수는 조선 초기에 축조한 것으로 추정되며, 두 봉수 모두 일제강점기와 한국전쟁을 거치면서 모두 파괴되었고, 동쪽에 있는 봉수만이 1994년 서울 정도 600년을 기념하여 복원되었다. 한편 무악 봉수는 겸재 정선이 그린 경교명승첩의 안현석봉에서도 그 모습을 확인할 수 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/224/99882/134499/c/서울-무악-봉수_무악-봉수-(1)_rev-thumb.jpg,https://ncms.nculture.org/fortress/story/6741,서울특별시,서대문구,서울특별시 서대문구 신촌동 2-206,37.57018008,126.9507412,20230101,"안산, 모악산, 무악산, 무악 봉수, 겸재 정선, 경교명승첩의 안현석봉, 안산 자락길",20231230,image,,N,image
6790,그림 - 11년의 역사를 지워버린 전북 진안 사립 화동학교,생활문화,우리마을이야기,자연과 지리,마을경관,전라북도 마을 산책,,"전북 진안군 주천면에 1908년 사립 화동학교가 세워졌다. 2020년 기준 112년이 된 이 학교는 그러나 11년 역사를 지우고 공립 주천초등학교가 되었다. 그 이유는 화동학교를 중심으로 3.1만세 운동이 일어났기 때문이다. 화동학교의 자취는 제1회 화동학교 졸업생이 가지고 있는 12쪽 짜리 유인물 ‘화동’을 통해 유추해볼 수 있으며, 이 유인물에는 전북 최초의 학교운동가도 수록되어 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/63/72738/68325/c/%EC%A7%84%EC%95%88-%EC%A3%BC%EC%B2%9C%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/6790,전라북도,진안군,전라북도 진안군 주천면 주양리 466,35.97627061,127.426442,20230101,"독립운동, 주천초등학교, 진안 화동학교, 학교운동가",20231230,image,전쟁/호국,N,image
6801,"그림 - 순천농협 양곡창고의 변신, 조곡동 브루웍스",생활문화,우리마을이야기,자연과 지리,마을경관,전라남도 마을 산책,,"전남 순천 조곡동에 있는 양곡창고를 리모델링하여 탄생한 복합문화공간이다. 1993년부터 2010년대까지 곡물 저장창고로 사용했던 곳이 순천 도시재생 사업의 일환으로 커피와 수제맥주, 브런치 등의 식음료를 제공하고, 공연, 커피교육, 공간대여 등을 함께 하는 공간으로 탈바꿈했다. 청춘창고 등과 함께 순천시민들에게 인기 높은 문화공간이다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/177/72562/65803/c/2-2.-%EB%B8%8C%EB%A3%A8%EC%9B%8D%EC%8A%A4-%EC%9E%85%EA%B5%AC-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/6801,전라남도,순천시,전라남도 순천시 역전길 61,34.9472602,127.498393,20230101,"복합문화공간, 도시재생, 카페, 순천 브루웍스, 양곡창고",20231230,image,생활/문화,N,image
6811,그림 - 호랑이를 구해준 효자가 시묘살이 한 경상북도 안동시의 유빈골,생활문화,지명유래,"구비전승,어문학",지명유래,경상북도 지역의 지명유래,,"경상북도 안동시 녹전면 죽송리에 ‘유빈골’이라 부르는 곳이 있다. 영흥부사를 지낸 류빈(柳濱)은 아버지를 모실 자리를 정하지 못해 큰 시름에 빠져 있었다. 그 때 호랑이 한 마리가 홀연히 나타나 입을 크게 벌렸다. 류빈이 호랑이 목안을 자세히 보니, 큰 비녀가 한 개 가로질러 있었다. 류빈은 호랑이 목구멍에 손을 집어넣어 비녀를 꺼내주었다. 그 후 호랑이가 은혜를 갚기 위해 선친의 묫자리를 잡아주었다고 한다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/101/73309/71676/c/%ED%98%B8%EB%9E%91%EC%9D%B4%EB%A5%BC-%EA%B5%AC%ED%95%B4%EC%A4%80-%ED%9A%A8%EC%9E%90%EA%B0%80-%EC%8B%9C%EB%AC%98%EC%82%B4%EC%9D%B4-%ED%95%9C-%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84-%EC%95%88%EB%8F%99%EC%8B%9C%EC%9D%98-%EC%9C%A0%EB%B9%88%EA%B3%A8-thumb.jpg,https://ncms.nculture.org/origin-of-place-names/story/6811,경상북도,안동시,경상북도 안동시 녹전면 죽송리 산123,36.73541721,128.7631568,20230101,"설화, 안동 유빈골, 호랑이 유래담, 은혜갚은 동물, 풍수지리, 명당",20231230,image,이야기/설화; 생활/문화,Y,image
6823,그림 - 용머리와 호랑이 머리가 지켜준 강경 미내다리,역사문화유산,한국의 석조문화,문화유산,조각,생활/민속 석조문화,기타,"강경 미내다리는 충청남도 논산시 채운면 소재의 조선 후기 석교로, 강경 송만운과 황산 유승업 등이 축조했다. 1973년 충청남도 유형문화재 제11호로 지정되었다. 미내다리는 길이 30m, 너비 2.8m, 높이 4.5m인데 명칭과 관련하여 미내다리가 있는 하천을 미하(渼河)라고 불렀기 때문에 미내다리[渼奈橋]라고 하였다는 설과 ‘미내’라는 승려가 시주를 받아서 만들었다는 설의 내용이 비문에 기록되어 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/241/99899/134868/c/강경-미내다리_강경미내다리-표석_rev-thumb.jpg,https://ncms.nculture.org/stonecraft/story/6823,충청남도,논산시,충남 논산시 채운면 삼거리 602-116,36.15332408,127.0309594,20230101,"용머리, 호랑이머리, 미내다리, 석조다리, 논산시 채운면, 강경촌",20231230,image,생활/문화,N,image
6825,그림 - 세초례(洗草禮)를 했던 세검정 차일암,역사문화유산,한국의 석조문화,문화유산,조각,생활/민속 석조문화,입석/선바위/미륵바위,"조선시대에는 왕이 죽으면 새로운 왕이 실록청이라는 기구를 임시로 만들고 사초를 모아서 정리를 하는데, 그 결과물이 『조선왕조실록』이다. 실록이 완성되면 실록의 토대가 되는 기초 사료인 사초를 세검정에 모여 정자 아래 흐르는 물에 씻어낸다. 이러한 의식을 세초례라고 한다. 세초례는 사초의 내용이 외부에 유출되는 것을 막기 위한 것이기도 하고 종이가 귀한 당시의 상황에서 재활용을 위한 것이기도 하였다. 세초례를 하던 바위에 차일을 치고 행사를 했기 때문에 바위의 이름을 차일암이라고 한다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/130/19471/16135/c/19471-thumb.jpg,https://ncms.nculture.org/stonecraft/story/6825,서울특별시,종로구,서울 종로구 세검정로 244,37.60089311,126.9597046,20230101,"세초례, 세검정, 세초, 차일암, 종로구 신영동",20231230,image,,N,image
6836,그림 - 조선시대 찜질방 교동 고구리 한증막,역사문화유산,한국의 석조문화,문화유산,조각,생활/민속 석조문화,기타,"고구리 한증막은 인천광역시 강화군 교동면 고구리에 있는 조선 후기에 만들어졌을 것으로 추정된다. 교동에는 한증막이 고구리 외에도 봉소리, 서한리에도 존재하는 것으로 파악되고 있다. 고구리 한증막은 1960년대 말까지 주민들이 사용한 것으로 전해진다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/217/98621/123858/c/인천-고구리-한증막_고구리-한증막-바닥-(1)_rev-thumb.jpg,https://ncms.nculture.org/stonecraft/story/6836,인천광역시,강화군,인천광역시 강화군 교동면 고구리 산233,37.78188583,126.2923281,20230101,"고구리, 찜질방, 한증막, 강화 교동도, 한의학",20231230,image,,N,image
6851,그림 - 남간사지 당간지주,역사문화유산,한국의 석조문화,문화유산,조각,불교 석조문화,기타,"남간사는 문무왕대 고승이었던 혜통이 주석했던 사찰로 알려져 있다. 당간지주는 사찰에서 부처님을 상징하거나 큰 법회 등의 행사를 위해 거는 그림을 공중에 매달기 위한 시설물이다. 현재까지 통일신라 이전의 당간지주 건립 사례는 확인되지 않고 있으며, 남간사지 당간지주는 통일신라 초 당간지주의 특징을 보여주는 사례로 주목된다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/248/72382/65382/c/경주-보문사지-연화문-당간지주_문화재청_제1유형-thumb.jpg,https://ncms.nculture.org/stonecraft/story/6851,경상북도,경주시,경북 경주시 탑동 858-6번지,35.8137541,129.2170799,20230101,"남간사지, 당간지주, 경주 남간사, 당간",20231230,image,,N,image
